,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
1,131 MARSILING RISE DBS MARSILING RISE SINGAPORE 730131,131,DBS MARSILING RISE,1.438479295,103.7786159,103.7786159,730131,MARSILING RISE,DBS MARSILING RISE,21912.426,46685.32219,131 MARSILING RISE
0,659 CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 680659,659,HDB-CHOA CHU KANG,1.401242739,103.7493942,103.7493942,680659,CHOA CHU KANG CRESCENT,HDB-CHOA CHU KANG,18660.350319999998,42567.985889999996,659 CHOA CHU KANG CRES
0,454 CHOA CHU KANG AVENUE 4 SINGAPORE 680454,454,NIL,1.378937134,103.7350388,103.7350388,680454,CHOA CHU KANG AVENUE 4,454 CHOA CHU KANG AVENUE 4 SINGAPORE 680454,17062.68864,40101.60366,454 CHOA CHU KANG AVE 4
1,454 CHOA CHU KANG AVENUE 4 HDB-CHOA CHU KANG SINGAPORE 680454,454,HDB-CHOA CHU KANG,1.3789863869999999,103.734822,103.734822,680454,CHOA CHU KANG AVENUE 4,HDB-CHOA CHU KANG,17038.56082,40107.050839999996,454 CHOA CHU KANG AVE 4
0,205 ANG MO KIO AVENUE 1 SINGAPORE 560205,205,NIL,1.3669408440000002,103.8435824,103.8435824,560205,ANG MO KIO AVENUE 1,205 ANG MO KIO AVENUE 1 SINGAPORE 560205,29142.244280000003,38774.89153,205 ANG MO KIO AVE 1
0,850 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640850,850,HDB-JURONG WEST,1.3464268069999998,103.6919365,103.6919365,640850,JURONG WEST STREET 81,HDB-JURONG WEST,12265.719990000001,36507.00785,850 JURONG WEST ST 81
1,850 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640850,850,HDB PUBLIC SHELTERS,1.346431219,103.69194040000001,103.69194040000001,640850,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12266.15137,36507.49571,850 JURONG WEST ST 81
0,641 PASIR RIS DRIVE 1 HDB-PASIR RIS SINGAPORE 510641,641,HDB-PASIR RIS,1.3764170669999998,103.9395942,103.9395942,510641,PASIR RIS DRIVE 1,HDB-PASIR RIS,39827.165089999995,39822.98505,641 PASIR RIS DR 1
0,519 WOODLANDS DRIVE 14 FRAGRANT WOODS SINGAPORE 730519,519,FRAGRANT WOODS,1.434588531,103.7919627,103.7919627,730519,WOODLANDS DRIVE 14,FRAGRANT WOODS,23397.713369999998,46255.06962,519 WOODLANDS DR 14
0,213B COMPASSVALE LANE COMPASSVALE PEARL SINGAPORE 542213,213B,COMPASSVALE PEARL,1.385539436,103.90078079999999,103.90078079999999,542213,COMPASSVALE LANE,COMPASSVALE PEARL,35507.6785,40831.53367,213B COMPASSVALE LANE
0,259 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 520259,259,HDB-TAMPINES,1.355135681,103.9499859,103.9499859,520259,TAMPINES STREET 21,HDB-TAMPINES,40983.7504,37469.84691,259 TAMPINES ST 21
0,524C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513524,524C,COSTA RIS,1.370545294,103.9475946,103.9475946,513524,PASIR RIS STREET 51,COSTA RIS,40717.53927,39173.754089999995,524C PASIR RIS ST 51
1,524C PASIR RIS STREET 51 MY FIRST SKOOL SINGAPORE 513524,524C,MY FIRST SKOOL,1.370545286,103.9475946,103.9475946,513524,PASIR RIS STREET 51,MY FIRST SKOOL,40717.54021,39173.7533,524C PASIR RIS ST 51
0,452B SENGKANG WEST WAY FERNVALE FOLIAGE SINGAPORE 792452,452B,FERNVALE FOLIAGE,1.3935921999999998,103.8739756,103.8739756,792452,SENGKANG WEST WAY,FERNVALE FOLIAGE,32524.5943,41721.89968,452B SENGKANG WEST WAY
0,101 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323101,101,WHAMPOA VIEW,1.320417102,103.8538139,103.8538139,323101,WHAMPOA DRIVE,WHAMPOA VIEW,30280.932119999998,33630.54102,101 WHAMPOA DR
0,18 JALAN TENTERAM SINGAPORE 321018,18,NIL,1.327827687,103.8600807,103.8600807,321018,JALAN TENTERAM,18 JALAN TENTERAM SINGAPORE 321018,30978.34723,34449.97225,18 JLN TENTERAM
0,148 RIVERVALE CRESCENT RIVERVALE PLACE SINGAPORE 540148,148,RIVERVALE PLACE,1.390762155,103.9051958,103.9051958,540148,RIVERVALE CRESCENT,RIVERVALE PLACE,35998.9997,41409.05037,148 RIVERVALE CRES
0,465 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560465,465,TECK GHEE HORIZON,1.3662010409999998,103.857201,103.857201,560465,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,30657.824689999998,38693.09866,465 ANG MO KIO AVE 10
0,602 HOUGANG AVENUE 4 HDB-HOUGANG SINGAPORE 530602,602,HDB-HOUGANG,1.371232979,103.88691800000001,103.88691800000001,530602,HOUGANG AVENUE 4,HDB-HOUGANG,33964.96425,39249.55825,602 HOUGANG AVE 4
0,484 TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 520484,484,HDB-TAMPINES,1.3618978590000002,103.95263940000001,103.95263940000001,520484,TAMPINES STREET 43,HDB-TAMPINES,41279.0209,38217.59006,484 TAMPINES ST 43
0,618 ANG MO KIO AVENUE 4 HDB-ANG MO KIO SINGAPORE 560618,618,HDB-ANG MO KIO,1.37795244,103.83844690000001,103.83844690000001,560618,ANG MO KIO AVENUE 4,HDB-ANG MO KIO,28570.71419,39992.49602,618 ANG MO KIO AVE 4
0,203A TAMPINES STREET 21 SINGAPORE 521203,203A,NIL,1.3525434930000002,103.95232879999999,103.95232879999999,521203,TAMPINES STREET 21,203A TAMPINES STREET 21 SINGAPORE 521203,41244.49894,37183.228110000004,203 TAMPINES ST 21
1,203 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 520203,203,HDB-TAMPINES,1.352213804,103.952454,103.952454,520203,TAMPINES STREET 21,HDB-TAMPINES,41258.4404,37146.77338,203 TAMPINES ST 21
2,203 TAMPINES STREET 21 PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE) SINGAPORE 520203,203,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),1.352227945,103.95243740000001,103.95243740000001,520203,TAMPINES STREET 21,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),41256.59281,37148.336910000005,203 TAMPINES ST 21
0,3 LORONG LEW LIAN LEW LIAN GARDENS SINGAPORE 531003,3,LEW LIAN GARDENS,1.35047536,103.876133,103.876133,531003,LORONG LEW LIAN,LEW LIAN GARDENS,32764.760239999996,36954.2618,3 LOR LEW LIAN
0,125 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760125,125,CHONG PANG VIEW,1.433950694,103.8304398,103.8304398,760125,YISHUN STREET 11,CHONG PANG VIEW,27679.640369999997,46184.49945,125 YISHUN ST 11
0,283 TOH GUAN ROAD TOH GUAN VIEW SINGAPORE 600283,283,TOH GUAN VIEW,1.339085068,103.747058,103.747058,600283,TOH GUAN ROAD,TOH GUAN VIEW,18400.121180000002,35694.90858,283 TOH GUAN RD
0,613 ANG MO KIO AVENUE 4 HDB-ANG MO KIO SINGAPORE 560613,613,HDB-ANG MO KIO,1.378456616,103.8392927,103.8392927,560613,ANG MO KIO AVENUE 4,HDB-ANG MO KIO,28664.84662,40048.24541,613 ANG MO KIO AVE 4
0,105D EDGEFIELD PLAINS SINGAPORE 824105,105D,NIL,1.397175309,103.9052296,103.9052296,824105,EDGEFIELD PLAINS,105D EDGEFIELD PLAINS SINGAPORE 824105,36002.73558,42118.18513,105D EDGEFIELD PLAINS
1,105D EDGEFIELD PLAINS PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 105D (KN) SINGAPORE 824105,105D,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 105D (KN),1.3971753059999998,103.9052296,103.9052296,824105,EDGEFIELD PLAINS,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 105D (KN),36002.73579,42118.1848,105D EDGEFIELD PLAINS
0,226E ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 565226,226E,KEBUN BARU MALL,1.366497095,103.839776,103.839776,565226,ANG MO KIO AVENUE 1,KEBUN BARU MALL,28718.6364,38725.82255,226E ANG MO KIO AVE 1
1,226E ANG MO KIO AVENUE 1 STAMFORD SCHOLARS ANG MO KIO CENTRE SINGAPORE 565226,226E,STAMFORD SCHOLARS ANG MO KIO CENTRE,1.366487367,103.83980820000001,103.83980820000001,565226,ANG MO KIO AVENUE 1,STAMFORD SCHOLARS ANG MO KIO CENTRE,28722.213160000003,38724.74692,226E ANG MO KIO AVE 1
0,968 HOUGANG AVENUE 9 HDB-HOUGANG SINGAPORE 530968,968,HDB-HOUGANG,1.3787132430000002,103.8785236,103.8785236,530968,HOUGANG AVENUE 9,HDB-HOUGANG,33030.75656,40076.66884,968 HOUGANG AVE 9
0,133 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350133,133,HDB-POTONG PASIR,1.33431719,103.8658795,103.8658795,350133,POTONG PASIR AVENUE 1,HDB-POTONG PASIR,31623.68952,35167.556039999996,133 POTONG PASIR AVE 1
0,11 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680011,11,TECK WHYE HEIGHTS II,1.3797622109999998,103.75496940000001,103.75496940000001,680011,TECK WHYE LANE,TECK WHYE HEIGHTS II,19280.71338,40192.754239999995,11 TECK WHYE LANE
0,933 JURONG WEST STREET 91 HDB-JURONG WEST SINGAPORE 640933,933,HDB-JURONG WEST,1.3421036929999999,103.6898088,103.6898088,640933,JURONG WEST STREET 91,HDB-JURONG WEST,12028.9035,36028.99233,933 JURONG WEST ST 91
1,933 JURONG WEST STREET 91 PCF NANYANG STUDENT CARE CENTRE SINGAPORE 640933,933,PCF NANYANG STUDENT CARE CENTRE,1.342103687,103.6898088,103.6898088,640933,JURONG WEST STREET 91,PCF NANYANG STUDENT CARE CENTRE,12028.90441,36028.991610000005,933 JURONG WEST ST 91
0,172 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530172,172,HDB-HOUGANG,1.350579344,103.8894959,103.8894959,530172,HOUGANG AVENUE 1,HDB-HOUGANG,34251.910789999994,36965.79015,172 HOUGANG AVE 1
0,148 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520148,148,HDB-TAMPINES,1.3462669409999999,103.95596479999999,103.95596479999999,520148,SIMEI STREET 1,HDB-TAMPINES,41649.18369,36489.21751,148 SIMEI ST 1
0,208 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650208,208,HDB-BUKIT BATOK,1.345903105,103.7488118,103.7488118,650208,BUKIT BATOK STREET 21,HDB-BUKIT BATOK,18595.32455,36448.8063,208 BT BATOK ST 21
0,352 KANG CHING ROAD HDB-TAMAN JURONG SINGAPORE 610352,352,HDB-TAMAN JURONG,1.339365794,103.72018440000001,103.72018440000001,610352,KANG CHING ROAD,HDB-TAMAN JURONG,15409.36825,35726.0715,352 KANG CHING RD
1,352 KANG CHING ROAD PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 352 (KN) SINGAPORE 610352,352,PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 352 (KN),1.3393657890000001,103.72018440000001,103.72018440000001,610352,KANG CHING ROAD,PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 352 (KN),15409.36849,35726.0709,352 KANG CHING RD
0,62 COMMONWEALTH DRIVE COMMONWEALTH GREEN SINGAPORE 140062,62,COMMONWEALTH GREEN,1.298493156,103.7970912,103.7970912,140062,COMMONWEALTH DRIVE,COMMONWEALTH GREEN,23968.21695,31206.323360000002,62 C'WEALTH DR
0,529 CHOA CHU KANG STREET 51 HDB-CHOA CHU KANG SINGAPORE 680529,529,HDB-CHOA CHU KANG,1.392192181,103.74214350000001,103.74214350000001,680529,CHOA CHU KANG STREET 51,HDB-CHOA CHU KANG,17853.40908,41567.24987,529 CHOA CHU KANG ST 51
0,409 HOUGANG AVENUE 10 SINGAPORE 530409,409,NIL,1.373692291,103.8951162,103.8951162,530409,HOUGANG AVENUE 10,409 HOUGANG AVENUE 10 SINGAPORE 530409,34877.31834,39521.51869,409 HOUGANG AVE 10
0,739 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520739,739,TAMPINES GREEN VALE,1.359227877,103.93320990000001,103.93320990000001,520739,TAMPINES STREET 72,TAMPINES GREEN VALE,39116.74619,37922.25835,739 TAMPINES ST 72
0,7 EVERTON PARK SINGAPORE 080007,7,NIL,1.276924352,103.8386795,103.8386795,080007,EVERTON PARK,7 EVERTON PARK SINGAPORE 080007,28596.62824,28821.32807,7 EVERTON PK
1,7 EVERTON PARK EVERTON PARK SINGAPORE 080007,7,EVERTON PARK,1.2770424120000001,103.839265,103.839265,080007,EVERTON PARK,EVERTON PARK,28661.79331,28834.382680000002,7 EVERTON PK
0,614 ANG MO KIO AVENUE 4 HDB-ANG MO KIO SINGAPORE 560614,614,HDB-ANG MO KIO,1.377969305,103.8392171,103.8392171,560614,ANG MO KIO AVENUE 4,HDB-ANG MO KIO,28656.437110000003,39994.361110000005,614 ANG MO KIO AVE 4
0,269 YISHUN STREET 22 HDB-YISHUN SINGAPORE 760269,269,HDB-YISHUN,1.4371253780000002,103.840329,103.840329,760269,YISHUN STREET 22,HDB-YISHUN,28780.155260000003,46535.54105,269 YISHUN ST 22
0,140 SERANGOON NORTH AVENUE 2 HDB-SERANGOON ESTATE SINGAPORE 550140,140,HDB-SERANGOON ESTATE,1.3684345690000002,103.8750065,103.8750065,550140,SERANGOON NORTH AVENUE 2,HDB-SERANGOON ESTATE,32639.363039999997,38940.09787,140 SERANGOON NTH AVE 2
1,140 SERANGOON NORTH AVENUE 2 MY FIRST SKOOL SINGAPORE 550140,140,MY FIRST SKOOL,1.3684345690000002,103.8750065,103.8750065,550140,SERANGOON NORTH AVENUE 2,MY FIRST SKOOL,32639.3631,38940.0979,140 SERANGOON NTH AVE 2
0,271C JURONG WEST STREET 24 HDB-JURONG WEST SINGAPORE 643271,271C,HDB-JURONG WEST,1.350153145,103.7042931,103.7042931,643271,JURONG WEST STREET 24,HDB-JURONG WEST,13640.90252,36918.972030000004,271C JURONG WEST ST 24
0,410 SEMBAWANG DRIVE HDB-SEMBAWANG SINGAPORE 750410,410,HDB-SEMBAWANG,1.4526477480000002,103.8177213,103.8177213,750410,SEMBAWANG DRIVE,HDB-SEMBAWANG,26264.27031,48251.93165,410 SEMBAWANG DR
0,7 JALAN BUKIT MERAH HDB-BUKIT MERAH SINGAPORE 150007,7,HDB-BUKIT MERAH,1.287300521,103.80798829999999,103.80798829999999,150007,JALAN BUKIT MERAH,HDB-BUKIT MERAH,25180.94954,29968.68469,7 JLN BT MERAH
0,606 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120606,606,HDB-CLEMENTI,1.304853536,103.7679903,103.7679903,120606,CLEMENTI WEST STREET 1,HDB-CLEMENTI,20729.56494,31909.68695,606 CLEMENTI WEST ST 1
0,340 WOODLANDS AVENUE 1 HDB-WOODLANDS SINGAPORE 730340,340,HDB-WOODLANDS,1.4311642480000002,103.78113470000001,103.78113470000001,730340,WOODLANDS AVENUE 1,HDB-WOODLANDS,22192.72051,45876.4541,340 WOODLANDS AVE 1
0,3 EVERTON PARK EVERTON PARK SINGAPORE 080003,3,EVERTON PARK,1.2772173009999999,103.838704,103.838704,080003,EVERTON PARK,EVERTON PARK,28599.35415,28853.720869999997,3 EVERTON PK
0,50 STIRLING ROAD HDB-QUEENSTOWN SINGAPORE 141050,50,HDB-QUEENSTOWN,1.2971409059999999,103.8037912,103.8037912,141050,STIRLING ROAD,HDB-QUEENSTOWN,24713.86924,31056.78883,50 STIRLING RD
0,451 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510451,451,HDB-PASIR RIS,1.371469056,103.958128,103.958128,510451,PASIR RIS DRIVE 6,HDB-PASIR RIS,41889.77585,39275.95781,451 PASIR RIS DR 6
1,451 PASIR RIS DRIVE 6 HDB PUBLIC SHELTERS SINGAPORE 510451,451,HDB PUBLIC SHELTERS,1.3714848530000001,103.9580969,103.9580969,510451,PASIR RIS DRIVE 6,HDB PUBLIC SHELTERS,41886.32169,39277.70433,451 PASIR RIS DR 6
0,305 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570305,305,SHUNFU GARDENS,1.3501165119999998,103.8387306,103.8387306,570305,SHUNFU ROAD,SHUNFU GARDENS,28602.30025,36914.54098,305 SHUNFU RD
1,305 SHUNFU ROAD SHOOTING STAR CHILD DEVELOPMENT CENTRE SINGAPORE 570305,305,SHOOTING STAR CHILD DEVELOPMENT CENTRE,1.350115061,103.8387276,103.8387276,570305,SHUNFU ROAD,SHOOTING STAR CHILD DEVELOPMENT CENTRE,28601.960310000002,36914.3805,305 SHUNFU RD
0,114 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510114,114,HDB-PASIR RIS,1.368450584,103.9549614,103.9549614,510114,PASIR RIS STREET 11,HDB-PASIR RIS,41537.39365,38942.17159,114 PASIR RIS ST 11
0,735 JURONG WEST STREET 75 HDB-JURONG WEST SINGAPORE 640735,735,HDB-JURONG WEST,1.346155209,103.7011694,103.7011694,640735,JURONG WEST STREET 75,HDB-JURONG WEST,13293.23704,36476.91824,735 JURONG WEST ST 75
1,735 JURONG WEST STREET 75 EVELYN'S SCHOOLHOUSE SINGAPORE 640735,735,EVELYN'S SCHOOLHOUSE,1.3461551999999999,103.7011694,103.7011694,640735,JURONG WEST STREET 75,EVELYN'S SCHOOLHOUSE,13293.23801,36476.91721,735 JURONG WEST ST 75
2,735 JURONG WEST STREET 75 HDB PUBLIC SHELTERS SINGAPORE 640735,735,HDB PUBLIC SHELTERS,1.3461547740000002,103.701172,103.701172,640735,JURONG WEST STREET 75,HDB PUBLIC SHELTERS,13293.53276,36476.87008,735 JURONG WEST ST 75
0,768 CHOA CHU KANG STREET 54 HDB-CHOA CHU KANG SINGAPORE 680768,768,HDB-CHOA CHU KANG,1.3941265280000001,103.74996159999999,103.74996159999999,680768,CHOA CHU KANG STREET 54,HDB-CHOA CHU KANG,18723.46787,41781.10818,768 CHOA CHU KANG ST 54
1,768 CHOA CHU KANG STREET 54 HDB PUBLIC SHELTERS SINGAPORE 680768,768,HDB PUBLIC SHELTERS,1.3941309659999999,103.7500074,103.7500074,680768,CHOA CHU KANG STREET 54,HDB PUBLIC SHELTERS,18728.56682,41781.598739999994,768 CHOA CHU KANG ST 54
2,768 CHOA CHU KANG STREET 54 BRIGHTSTARS STUDENT CARE CENTRE (CCK) SINGAPORE 680768,768,BRIGHTSTARS STUDENT CARE CENTRE (CCK),1.394126524,103.74996159999999,103.74996159999999,680768,CHOA CHU KANG STREET 54,BRIGHTSTARS STUDENT CARE CENTRE (CCK),18723.46869,41781.107789999995,768 CHOA CHU KANG ST 54
0,114 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600114,114,JURONG EAST VILLE,1.339213865,103.73461,103.73461,600114,JURONG EAST STREET 13,JURONG EAST VILLE,17014.78428,35709.20255,114 JURONG EAST ST 13
1,114 JURONG EAST STREET 13 ISLAND VETERINARY CLINIC SINGAPORE 600114,114,ISLAND VETERINARY CLINIC,1.339231663,103.73463199999999,103.73463199999999,600114,JURONG EAST STREET 13,ISLAND VETERINARY CLINIC,17017.24062,35711.17048,114 JURONG EAST ST 13
0,476 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640476,476,JURONGVILLE @ STREET 41,1.3477157430000002,103.72418420000001,103.72418420000001,640476,JURONG WEST STREET 41,JURONGVILLE @ STREET 41,15854.54842,36649.347610000004,476 JURONG WEST ST 41
0,122 SERANGOON NORTH AVENUE 1 HDB-SERANGOON ESTATE SINGAPORE 550122,122,HDB-SERANGOON ESTATE,1.366690924,103.87135909999999,103.87135909999999,550122,SERANGOON NORTH AVENUE 1,HDB-SERANGOON ESTATE,32233.45152,38747.2877,122 SERANGOON NTH AVE 1
0,145 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470145,145,EUNOS SPRING,1.334290192,103.91213540000001,103.91213540000001,470145,BEDOK RESERVOIR ROAD,EUNOS SPRING,36771.488730000005,35164.68727,145 BEDOK RESERVOIR RD
0,47 BENDEMEER ROAD HDB-KALLANG/WHAMPOA SINGAPORE 330047,47,HDB-KALLANG/WHAMPOA,1.323397413,103.866812,103.866812,330047,BENDEMEER ROAD,HDB-KALLANG/WHAMPOA,31727.486189999996,33960.10424,47 BENDEMEER RD
0,762 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470762,762,LONGVALE,1.33621989,103.93432759999999,103.93432759999999,470762,BEDOK RESERVOIR VIEW,LONGVALE,39241.24001,35378.153889999994,762 BEDOK RESERVOIR VIEW
0,154 RIVERVALE CRESCENT RIVERVALE GREEN SINGAPORE 540154,154,RIVERVALE GREEN,1.3910358919999999,103.9069091,103.9069091,540154,RIVERVALE CRESCENT,RIVERVALE GREEN,36189.66423,41439.32471,154 RIVERVALE CRES
0,26 DOVER CRESCENT DOVER GARDENS SINGAPORE 130026,26,DOVER GARDENS,1.305913876,103.7815667,103.7815667,130026,DOVER CRESCENT,DOVER GARDENS,22240.4886,32026.898839999998,26 DOVER CRES
0,278 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520278,278,HDB-TAMPINES,1.346783751,103.9511366,103.9511366,520278,TAMPINES STREET 22,HDB-TAMPINES,41111.8491,36546.33734,278 TAMPINES ST 22
0,49 DORSET ROAD FARRER PARK GARDENS SINGAPORE 210049,49,FARRER PARK GARDENS,1.3129579820000001,103.85015870000001,103.85015870000001,210049,DORSET ROAD,FARRER PARK GARDENS,29874.14918,32805.74673,49 DORSET RD
0,364 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120364,364,HDB-CLEMENTI,1.312406419,103.76875229999999,103.76875229999999,120364,CLEMENTI AVENUE 2,HDB-CLEMENTI,20814.38324,32744.844269999998,364 CLEMENTI AVE 2
0,54 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310054,54,TOA PAYOH VISTA,1.337356664,103.8503907,103.8503907,310054,LORONG 5 TOA PAYOH,TOA PAYOH VISTA,29899.95107,35503.62812,54 LOR 5 TOA PAYOH
0,747 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510747,747,HDB-PASIR RIS,1.3792208259999998,103.9345558,103.9345558,510747,PASIR RIS STREET 71,HDB-PASIR RIS,39266.44237,40132.98654,747 PASIR RIS ST 71
0,214 CHOA CHU KANG CENTRAL HDB-CHOA CHU KANG SINGAPORE 680214,214,HDB-CHOA CHU KANG,1.3827601630000002,103.7467177,103.7467177,680214,CHOA CHU KANG CENTRAL,HDB-CHOA CHU KANG,18362.41941,40524.28482,214 CHOA CHU KANG CTRL
1,214 CHOA CHU KANG CENTRAL HDB PUBLIC SHELTERS SINGAPORE 680214,214,HDB PUBLIC SHELTERS,1.382455292,103.7466183,103.7466183,680214,CHOA CHU KANG CENTRAL,HDB PUBLIC SHELTERS,18351.3567,40490.57407,214 CHOA CHU KANG CTRL
2,214 CHOA CHU KANG CENTRAL CCK STUDENT CARE & ENRICHMENT CENTRE LLP SINGAPORE 680214,214,CCK STUDENT CARE & ENRICHMENT CENTRE LLP,1.3824992880000002,103.7465054,103.7465054,680214,CHOA CHU KANG CENTRAL,CCK STUDENT CARE & ENRICHMENT CENTRE LLP,18338.78992,40495.43938,214 CHOA CHU KANG CTRL
0,431 CLEMENTI AVENUE 3 HDB-CLEMENTI SINGAPORE 120431,431,HDB-CLEMENTI,1.313774387,103.7625352,103.7625352,120431,CLEMENTI AVENUE 3,HDB-CLEMENTI,20122.48459,32896.12599,431 CLEMENTI AVE 3
1,431A CLEMENTI AVENUE 3 SINGAPORE 121431,431A,NIL,1.31380878,103.76301720000001,103.76301720000001,121431,CLEMENTI AVENUE 3,431A CLEMENTI AVENUE 3 SINGAPORE 121431,20176.1249,32899.92746,431 CLEMENTI AVE 3
2,431 CLEMENTI AVENUE 3 SUNFLOWER PRESCHOOL @ CLEMENTI PTE. LTD. SINGAPORE 120431,431,SUNFLOWER PRESCHOOL @ CLEMENTI PTE. LTD.,1.313774389,103.7625352,103.7625352,120431,CLEMENTI AVENUE 3,SUNFLOWER PRESCHOOL @ CLEMENTI PTE. LTD.,20122.4855,32896.1262,431 CLEMENTI AVE 3
0,156 TAMPINES STREET 12 HDB-TAMPINES SINGAPORE 521156,156,HDB-TAMPINES,1.3516219440000001,103.94509000000001,103.94509000000001,521156,TAMPINES STREET 12,HDB-TAMPINES,40438.90695,37081.28936,156 TAMPINES ST 12
0,721 ANG MO KIO AVENUE 8 HDB-ANG MO KIO SINGAPORE 560721,721,HDB-ANG MO KIO,1.372349848,103.8478995,103.8478995,560721,ANG MO KIO AVENUE 8,HDB-ANG MO KIO,29622.676030000002,39372.99418,721 ANG MO KIO AVE 8
0,450 HOUGANG AVENUE 10 HDB-HOUGANG SINGAPORE 530450,450,HDB-HOUGANG,1.3791025940000001,103.8956684,103.8956684,530450,HOUGANG AVENUE 10,HDB-HOUGANG,34938.7523,40119.76445,450 HOUGANG AVE 10
1,450 HOUGANG AVENUE 10 HDB PUBLIC SHELTERS SINGAPORE 530450,450,HDB PUBLIC SHELTERS,1.3792887409999999,103.8955464,103.8955464,530450,HOUGANG AVENUE 10,HDB PUBLIC SHELTERS,34925.1739,40140.34729,450 HOUGANG AVE 10
0,184C RIVERVALE CRESCENT HDB-SENGKANG SINGAPORE 543184,184C,HDB-SENGKANG,1.3926658,103.9077167,103.9077167,543184,RIVERVALE CRESCENT,HDB-SENGKANG,36279.53835,41619.554639999995,184C RIVERVALE CRES
1,184C RIVERVALE CRESCENT THE CHILDREN'S DISCOVERY CENTRE PTE LTD SINGAPORE 543184,184C,THE CHILDREN'S DISCOVERY CENTRE PTE LTD,1.392559646,103.90788990000001,103.90788990000001,543184,RIVERVALE CRESCENT,THE CHILDREN'S DISCOVERY CENTRE PTE LTD,36298.80801,41607.81729,184C RIVERVALE CRES
0,320 WOODLANDS STREET 32 HDB-WOODLANDS SINGAPORE 730320,320,HDB-WOODLANDS,1.431544365,103.77809520000001,103.77809520000001,730320,WOODLANDS STREET 32,HDB-WOODLANDS,21854.46844,45918.493480000005,320 WOODLANDS ST 32
0,133 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470133,133,EUNOS SPRING,1.3323574409999999,103.91176800000001,103.91176800000001,470133,BEDOK RESERVOIR ROAD,EUNOS SPRING,36730.60314,34950.972030000004,133 BEDOK RESERVOIR RD
0,41 CHAI CHEE STREET SINGAPORE 461041,41,NIL,1.3273615559999998,103.9261194,103.9261194,461041,CHAI CHEE STREET,41 CHAI CHEE STREET SINGAPORE 461041,38327.794180000004,34398.60739,41 CHAI CHEE ST
1,41 CHAI CHEE STREET PPIS FAMILY SERVICE CENTRE (EAST) SINGAPORE 461041,41,PPIS FAMILY SERVICE CENTRE (EAST),1.327379,103.9262306,103.9262306,461041,CHAI CHEE STREET,PPIS FAMILY SERVICE CENTRE (EAST),38340.17155,34400.53676,41 CHAI CHEE ST
0,286 BISHAN STREET 24 HDB-BISHAN SINGAPORE 570286,286,HDB-BISHAN,1.358437579,103.84388630000001,103.84388630000001,570286,BISHAN STREET 24,HDB-BISHAN,29176.06778,37834.64397,286 BISHAN ST 24
