flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,park_dist,num_park_2km,mall,mall_dist,num_mall_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
865 TAMPINES ST 83,Poi Ching School,0.4797264363732439,7,Market Street Food Centre,1.4584089908754414,1,1.284155994444455,3,Our Tampines Hub,0.7393767781910112,4,TAMPINES MRT STATION,0.9856729233233552,4,0.1692560206287065,9,11.59570678641223
886A TAMPINES ST 83,Poi Ching School,0.766351099347145,5,Market Street Food Centre,1.528292355366914,1,1.5398412163923223,2,Our Tampines Hub,0.964240729525328,4,TAMPINES WEST MRT STATION,0.9817408867069184,4,0.3989820362473077,11,11.292265408560056
412 YISHUN RING RD,North View Primary School,0.2891142742026474,10,Chong Pang Market & Food Centre,2.161059121132417,0,0.507971087167205,3,Junction 9,1.003406179260107,3,YISHUN MRT STATION,1.3929336047670158,2,0.0981664939573697,15,13.981544645698907
73 GEYLANG BAHRU,Bendemeer Primary School,0.5857068560191463,5,Blks 79/79A Circuit Road,1.626364716341538,5,0.5453042455652316,10,Aperia,1.5990977766397805,2,GEYLANG BAHRU MRT STATION,0.1911252850690964,9,0.1838273514697736,27,3.8200133694054963
47 TEBAN GDNS RD,Fuhua Primary School,1.8351861430185623,1,Taman Jurong Market & Food Centre,2.593168321718925,0,1.0207144357905975,3,Big Box,1.4085628839682722,4,JURONG EAST MRT STATION,1.465403718642329,2,0.2844966167166811,15,11.953391015313718
545 JURONG WEST ST 42,Rulang Primary School,0.7335248547402453,7,Blk 505 Jurong West Street 52,0.4611508045767279,1,1.397024077111654,5,Boon Lay Shopping Centre,0.7234061192628822,3,LAKESIDE MRT STATION,1.09354050556105,2,0.058227909765325,9,15.612837354932166
9 MARSILING DR,Marsiling Primary School,0.8188979649277675,6,Blks 20/21 Marsiling Lane,0.2454911442531347,4,0.611034865068379,4,Marsiling Mall,0.9351549916362396,2,MARSILING MRT STATION,1.0054270478816116,3,1.005158230061488,6,17.4690576544297
460 PASIR RIS DR 4,Casuarina Primary School,0.2816214886080211,6,Market Street Food Centre,3.215337313306271,0,0.7470537953399319,8,Loyang Point,0.7932746588884044,3,PASIR RIS MRT STATION,1.1151713662198235,2,0.2193160721774437,10,14.93559197320058
669C JURONG WEST ST 64,West Grove Primary School,0.4488498333033395,11,Blk 505 Jurong West Street 52,1.867203669980091,1,0.8281053295843288,6,Jurong Point,0.6217257773065707,4,BOON LAY MRT STATION,0.6538772172271565,2,0.5356159144564772,9,16.59158116550841
711 CLEMENTI WEST ST 2,Qifa Primary School,0.9723369259242004,4,Blk 726 Clementi West Street 2,0.3704995121868388,3,0.4298150483663385,10,West Coast Plaza,0.5680879477691965,5,CLEMENTI MRT STATION,1.212139672010743,1,0.3947712519802086,9,9.388217319666621
175 LOR 2 TOA PAYOH,Kheng Cheng School,0.4504738412502354,9,Blk 93 Toa Payoh Lorong 4,0.61761175072211,4,0.3276206749714119,10,HDB Hub,0.1336307804246496,6,TOA PAYOH MRT STATION,0.0981993827381373,8,0.0423477816206707,20,3.774455484370933
864A TAMPINES ST 83,Poi Ching School,0.3786102700390678,8,Market Street Food Centre,1.3923518614106876,1,1.0970314539121648,3,Our Tampines Hub,0.595186966602478,4,TAMPINES MRT STATION,0.8127426006270394,3,0.1779941289702443,12,11.782503922106212
338 UBI AVE 1,Maha Bodhi School,0.2580389331174856,5,Blk 4A Eunos Crescent,0.6887012251749215,8,1.2979049802976366,10,Singapore Post Centre (Singpost Centre),1.1432606512983583,4,UBI MRT STATION,0.5272173004550001,9,0.4129107198253522,18,6.981788125249173
441D FERNVALE RD,Sengkang Green Primary School,0.0831955914053967,9,Chomp Chomp Food Centre,3.2293549558524512,0,0.7470976139810401,18,The Seletar Mall,0.1195760611314823,5,FERNVALE LRT STATION,0.1188286497348472,7,0.1274057757590522,11,10.787898759670275
40 CHAI CHEE AVE,Opera Estate Primary School,0.737481061988877,8,Blk 208B New Upper Changi Road,0.4751805660965856,7,0.6106400888909128,18,Djitsun Mall,0.3467920978222097,4,BEDOK MRT STATION,0.4485592338813927,4,0.2751377769545709,21,9.508417676414801
8 JLN KUKOH,River Valley Primary School,0.8417406922443971,4,Blk 1 Jalan Kukoh,0.1111108702555617,13,0.552703081009997,24,People's Park Complex,0.5041185352160992,28,CHINATOWN MRT STATION,0.5578893322136458,21,0.2440243042465021,30,1.4724844998808277
332 YISHUN RING RD,Huamin Primary School,0.3925151670137115,10,Chong Pang Market & Food Centre,1.6785717037705563,2,0.5449001576233262,4,Junction 9,0.3514331675338157,3,YISHUN MRT STATION,0.948509338630692,2,0.1269311414763684,18,14.504400522412912
578 WOODLANDS DR 16,Woodlands Ring Primary School,0.4031063038355949,10,Blks 20/21 Marsiling Lane,2.5058018706935945,0,1.962475266097641,1,888 Plaza,0.6250812487128729,5,WOODLANDS SOUTH MRT STATION,0.5379224063520698,4,0.2422413326206693,11,15.610952185618284
239 JURONG EAST ST 21,Yuhua Primary School,0.2162524739285958,6,Market Street Food Centre,0.4424922036288658,1,1.2135429750023077,1,Westgate,0.7702294111395447,5,JURONG EAST MRT STATION,0.8777159180200017,4,0.6072136680039874,17,12.49543088044419
228 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.3783613134689061,9,Blk 210 Toa Payoh Lorong 8,0.4505468706075961,3,0.6166621562743013,11,HDB Hub,1.512739800220674,4,WOODLEIGH MRT STATION,1.33863985433367,8,0.3606049216423974,18,4.654348125286487
939 HOUGANG ST 92,Xinmin Primary School,0.4664611090470407,11,Market Street Food Centre,1.789515128114187,4,0.5515770635161343,16,Hougang 1,0.1909316086450645,8,HOUGANG MRT STATION,1.4403272932825757,5,0.1854118801259464,20,9.099495198271716
4 HAIG RD,Haig Girls' School,0.6096685654004061,8,Blks 13/14 Haig Road,0.3793159192450138,8,0.2072925546523372,14,City Plaza,0.5150912300792135,11,PAYA LEBAR MRT STATION,0.8088857446541775,9,0.3895712163724572,23,5.94692370674377
116 ANG MO KIO AVE 4,Mayflower Primary School,0.3112363535109117,8,Sembawang Hill Food Centre,0.8375477190929012,2,0.2611439309054775,30,Broadway Plaza,1.0702625867942923,2,YIO CHU KANG MRT STATION,1.3252499264499256,2,0.3555570379392161,10,8.24549115409437
264 JURONG EAST ST 24,Yuhua Primary School,0.1138929520872035,8,Market Street Food Centre,0.4044989687495243,1,1.4284636719949235,1,Westgate,1.0572080813445852,5,CHINESE GARDEN MRT STATION,0.9972828184120056,4,0.4058798116412555,21,12.55395900724334
116 POTONG PASIR AVE 1,Pei Chun Public School,0.7962310751200251,12,Blk 210 Toa Payoh Lorong 8,0.93947904475998,3,0.643319211165838,11,HDB Hub,1.8033924872316127,2,POTONG PASIR MRT STATION,0.9355204967927158,9,0.683652512416604,19,4.57487132804583
233 LOR 8 TOA PAYOH,Pei Chun Public School,0.3509383320324669,11,Blk 210 Toa Payoh Lorong 8,0.4536057932789499,3,0.7053921937851239,9,HDB Hub,1.435662725151981,3,BRADDELL MRT STATION,1.3215047525528978,7,0.3364300365598567,18,4.5526094766679535
228C COMPASSVALE WALK,Seng Kang Primary School,0.2082378362351724,17,Market Street Food Centre,3.5573870880253087,0,0.5530906092102986,2,Rivervale Plaza,0.2939406876455495,6,KANGKAR LRT STATION,0.448102071900808,19,0.2887471191452651,16,11.556000760184684
628A WOODLANDS RING RD,Woodlands Ring Primary School,0.3356894890600892,10,Blks 20/21 Marsiling Lane,2.807176693014665,0,2.3253307036455726,0,Admiralty Place,0.5525010216104634,4,ADMIRALTY MRT STATION,0.6205682775216633,4,0.5560423680904437,13,15.795356437151604
643 PUNGGOL CTRL,Waterway Primary School,0.3581553371107983,10,Market Street Food Centre,5.382987877687585,0,0.5475884119680281,4,Punggol Plaza,0.4845785392004785,4,KADALOOR LRT STATION,0.2553073980361287,13,0.2351930379890273,10,13.394772233531622
264D COMPASSVALE BOW,North Vista Primary School,0.1494203800451311,17,Market Street Food Centre,2.7148411498715346,0,0.591492015223625,5,Rivervale Plaza,0.7816930667618143,8,RANGGUNG LRT STATION,0.327400723118931,13,0.1274494262150294,16,10.69921255929249
470B FERNVALE LINK,Sengkang Green Primary School,0.6873316815456273,6,Chomp Chomp Food Centre,3.90120891176996,0,0.5729349025804487,7,The Seletar Mall,0.7382335100714383,4,KUPANG LRT STATION,0.2137276475480301,10,0.2289487113367629,10,11.453689161500998
468A FERNVALE LINK,Sengkang Green Primary School,0.6336294741024788,5,Chomp Chomp Food Centre,3.909559368962812,0,0.5455555119970054,8,The Seletar Mall,0.7253637867281202,4,KUPANG LRT STATION,0.3157389049743047,10,0.3577230115972595,9,11.467366717596061
558 PASIR RIS ST 51,Tampines North Primary School,0.7429916616450672,10,Market Street Food Centre,2.455415265273848,0,0.4638232349887574,8,White Sands,0.6562793268555298,8,PASIR RIS MRT STATION,0.7370301133540487,4,0.5287992935665661,16,13.999552424168046
341 JURONG EAST AVE 1,Jurong Primary School,0.1998249390007858,7,Market Street Food Centre,0.9668012493900164,4,1.4542022474902891,3,West Mall,1.9801230128128324,2,CHINESE GARDEN MRT STATION,0.7731068865084764,2,0.4086449437566349,12,13.837893594975903
123B RIVERVALE DR,North Spring Primary School,0.1794527721047958,17,Market Street Food Centre,3.5158901773893723,0,0.6166498867667458,2,Rivervale Plaza,0.1235883961123515,7,KANGKAR LRT STATION,0.248582603402238,16,0.1023112891693521,16,11.531701554400836
376 CLEMENTI AVE 4,Pei Tong Primary School,0.2371967367651204,5,Blk 448 Clementi Ave 3,0.6074009985428551,3,0.9167029229923136,19,The Clementi Mall,0.3723646605367394,5,CLEMENTI MRT STATION,0.3800306672043815,2,0.268938582271043,13,8.990038234177257
495F TAMPINES ST 43,Tampines North Primary School,0.6070678028397779,11,Market Street Food Centre,2.260437001142872,0,0.4763049400185106,9,White Sands,0.9509879692122264,8,TAMPINES EAST MRT STATION,0.928519957720534,4,0.4535642102484428,18,13.977839535311253
551 PASIR RIS ST 51,Casuarina Primary School,0.7581262235599041,10,Market Street Food Centre,2.5684510147176414,0,0.4847539466902419,9,White Sands,0.6706849450106762,7,PASIR RIS MRT STATION,0.7563875332489575,4,0.6324219881732409,16,14.165329616085893
479 SEMBAWANG DR,Canberra Primary School,0.1534693269915015,7,Chong Pang Market & Food Centre,2.66134911936013,0,1.5354798459851475,2,Sun Plaza,0.6185828575721048,3,SEMBAWANG MRT STATION,0.6029153178735055,1,0.1817159374324674,13,17.247636288554403
174 BOON LAY DR,Boon Lay Garden Primary School,0.5481796335265922,10,Blk 505 Jurong West Street 52,1.075855236557792,3,0.9257278117632848,5,Boon Lay Shopping Centre,0.3436894688419937,5,BOON LAY MRT STATION,0.9211890706782846,3,0.3436894688419937,11,15.990001699739482
819 YISHUN ST 81,Naval Base Primary School,0.6561268169195249,5,Chong Pang Market & Food Centre,2.197664803579192,0,0.3637715266924087,8,Wisteria Mall,0.9868931995249376,2,KHATIB MRT STATION,0.5542469732799383,2,0.3951547491945884,11,12.579933309103799
24 BALAM RD,Canossa Catholic Primary School,0.7583540897583322,8,Blks 79/79A Circuit Road,0.4961388891247992,6,0.7591608767852119,14,Paya Lebar Square,1.3911985949903407,4,MACPHERSON MRT STATION,0.4980341769598478,10,0.1385167001051999,20,5.808701887600069
638B PUNGGOL DR,Horizon Primary School,0.2309863370733561,11,Market Street Food Centre,5.545403976233497,0,0.267967250832294,4,Oasis Terraces,0.3738843627266292,4,KADALOOR LRT STATION,0.1495854377851403,14,0.1101556729363339,10,13.563509005496043
22 REDHILL CL,Gan Eng Seng Primary School,0.3160780110342314,8,Blk 115 Bukit Merah View,0.4692292992817831,8,0.6809559880799423,6,Tiong Bahru Plaza,1.020943797427957,6,REDHILL MRT STATION,0.348468493030621,4,0.0826287265849683,19,3.345598086636613
604C PUNGGOL RD,Punggol View Primary School,0.3017279244892898,14,Market Street Food Centre,5.47679302729597,0,0.8652589468130873,4,Oasis Terraces,0.6486861579729509,5,DAMAI LRT STATION,0.2091287365840833,22,0.1552814389955838,15,13.459002718387696
749 YISHUN ST 72,Jiemin Primary School,0.4392048095704175,11,Chong Pang Market & Food Centre,0.747347562100658,2,0.5769635595421965,7,Northpoint City,0.1916775509669195,5,YISHUN MRT STATION,0.1382203787156509,2,0.1382496247400871,17,14.323191838781348
412 SEMBAWANG DR,Canberra Primary School,0.2602672087337113,7,Chong Pang Market & Food Centre,2.4809320745209344,0,1.268243728925356,2,Sun Plaza,0.4302615604176772,3,SEMBAWANG MRT STATION,0.3779228474445223,1,0.0972125122286465,13,17.139717012931296
50 STRATHMORE AVE,Queenstown Primary School,0.2541792503685855,5,ABC Brickworks Market & Food Centre,0.7650654571610783,5,1.6041892519199248,5,Anchorpoint,0.6445212476296518,3,QUEENSTOWN MRT STATION,0.3350679988764164,3,0.199335109497998,12,4.113077680369464
548A SEGAR RD,West Spring Primary School,0.257345469400663,7,Bukit Timah Market,5.533040464868298,0,1.793351387523997,6,Greenridge Shopping Centre,0.4644934936669397,5,SEGAR LRT STATION,0.1986750798585813,11,0.1623735250444357,10,13.105418444673639
823 WOODLANDS ST 82,Qihua Primary School,0.1772925378723007,12,Blks 20/21 Marsiling Lane,1.4047881990829876,4,0.9020909833475748,3,Causeway Point,0.6624035983835758,5,WOODLANDS MRT STATION,0.5600380383932663,5,0.263389658299032,15,16.84644168277676
409 BEDOK NTH AVE 2,Fengshan Primary School,0.2722025257237285,8,Blk 216 Bedok North Street 1,0.1233072327005379,7,1.1141553139899998,23,Bedok Point,0.3702777060976669,5,BEDOK MRT STATION,0.5637229766339145,4,0.2793446793974987,21,10.261427080483937
325 TAMPINES ST 32,East Spring Primary School,0.3050825027062678,9,Market Street Food Centre,1.7820292480652231,1,0.7359116130382964,13,Eastpoint Mall,1.2965571435024352,5,TAMPINES EAST MRT STATION,0.6359449118516304,6,0.2476153672250759,15,13.970085873054872
319 HOUGANG AVE 5,Holy Innocents' Primary School,0.3452900399070044,9,Market Street Food Centre,1.38499002671778,2,0.5987083604238941,10,The Midtown,0.5509435872177305,4,HOUGANG MRT STATION,0.7764651856569524,3,0.1716565639208666,14,9.304831174531495
779 PASIR RIS ST 71,Meridian Primary School,0.3944068995269595,5,Market Street Food Centre,3.1981699986235954,0,0.3893253717092977,6,Elias Mall,0.6716068331426738,3,PASIR RIS MRT STATION,1.2475093960789665,1,0.6716068331426738,5,13.219193029169334
153 RIVERVALE CRES,Rivervale Primary School,0.3217857444198375,18,Market Street Food Centre,4.237379691516386,0,0.3203047034740602,3,Rivervale Mall,0.2548824836000075,6,RUMBIA LRT STATION,0.0731216952705727,20,0.2671867009143137,17,12.254837828005689
276 TOH GUAN RD,Yuhua Primary School,0.7650027161874953,7,Market Street Food Centre,1.1054095825547283,1,1.5022231649767528,2,Westgate,0.8974271747488641,5,BUKIT BATOK MRT STATION,0.9238485265583776,4,0.6757470652490778,18,11.821751936127926
262A COMPASSVALE ST,Compassvale Primary School,0.3441109776207272,17,Market Street Food Centre,4.149164914462792,0,1.0696597546740945,2,Compass One,0.3812032173680453,6,CHENG LIM LRT STATION,0.152750241730466,24,0.1445948152586771,18,11.99036219680309
369 BT BATOK ST 31,Dazhong Primary School,0.3412495337244792,6,Market Street Food Centre,2.345003446236162,0,0.6296081196831811,11,West Mall,1.111756516619325,3,BUKIT GOMBAK MRT STATION,0.1687326072212737,5,0.1434254976647209,13,12.45048620509437
453C FERNVALE RD,Sengkang Green Primary School,0.077996720009615,6,Chomp Chomp Food Centre,3.374816380262201,0,0.6224860531878198,17,The Seletar Mall,0.2632644677253117,3,FERNVALE LRT STATION,0.2302269192949042,7,0.272753251246995,8,10.932103117397588
430C FERNVALE LINK,Sengkang Green Primary School,0.3977758581546444,7,Chomp Chomp Food Centre,3.601813227372521,0,0.6964400038681312,11,The Seletar Mall,0.4308546634308126,5,LAYAR LRT STATION,0.3380541427774696,10,0.4376816886031237,10,11.157375389603564
160 MEI LING ST,Queenstown Primary School,0.5934449718553855,4,Alexandra Village Food Centre,0.6418844593939199,4,1.3070740656368065,7,Anchorpoint,0.3818055393921444,3,QUEENSTOWN MRT STATION,0.3572151437930198,3,0.1812348458848868,12,4.638136803764723
139 PETIR RD,Bukit Panjang Primary School,0.2089130075582836,8,Bukit Timah Market,4.014524867279106,0,0.3417068477935518,13,Bukit Panjang Plaza,0.7802768217501894,8,PENDING LRT STATION,0.2034201047703225,14,0.4037057014399159,12,11.896389717293697
646 WOODLANDS RING RD,Woodlands Ring Primary School,0.4238561619402821,10,Blks 20/21 Marsiling Lane,2.67110760914022,0,2.1665144713308178,0,Admiralty Place,0.2951549208967018,4,ADMIRALTY MRT STATION,0.335923232204532,4,0.2808942604775607,14,16.087445840361305
187A RIVERVALE DR,Rivervale Primary School,0.1241605828912556,17,Market Street Food Centre,4.422414604631552,0,0.3324784270146992,3,Rivervale Mall,0.2300516998054162,6,RUMBIA LRT STATION,0.2587223971892594,23,0.2060413219114041,20,12.431813211865629
37 MARSILING DR,Marsiling Primary School,1.2492002744822386,3,Blks 20/21 Marsiling Lane,0.6317340668564765,4,0.8965452166189795,4,Marsiling Mall,1.6029130535341307,2,MARSILING MRT STATION,1.46466066367318,2,1.4636197991294206,2,18.124753615532235
236 PASIR RIS ST 21,Pasir Ris Primary School,0.2419854669248161,4,Blks 2 & 3 Changi Village Road,3.294670388996125,0,1.1762682056963547,8,Loyang Point,0.914459625279736,3,PASIR RIS MRT STATION,1.4942477534604757,1,0.2297825505584709,9,15.474921131774655
227A COMPASSVALE DR,Seng Kang Primary School,0.2608378000166905,18,Market Street Food Centre,3.4757999926564853,0,0.6320228945274772,2,Rivervale Plaza,0.2485119874058848,7,KANGKAR LRT STATION,0.3934898262195415,18,0.2488145847811269,16,11.475387595612348
632B PUNGGOL DR,Horizon Primary School,0.0925378115306209,14,Market Street Food Centre,5.512267314123696,0,0.2957175662857764,4,Oasis Terraces,0.198652526933952,4,OASIS LRT STATION,0.1666589075274509,18,0.291152747210779,13,13.53024141547351
610 JURONG WEST ST 65,Frontier Primary School,0.2272001622615936,10,Blk 505 Jurong West Street 52,2.323536061985937,0,0.7819681511128576,6,Pioneer Mall,0.5592158667640424,4,PIONEER MRT STATION,0.3976997874099552,2,0.508618019143781,8,16.642429232956207
310B PUNGGOL WALK,Punggol Cove Primary School,0.3208367535477529,12,Market Street Food Centre,5.7908463035859405,0,0.4834667816553443,3,Waterway Point,0.3579514537566554,3,SUMANG LRT STATION,0.2696088828339337,16,0.1722687565743549,15,13.643910925000824
654 WOODLANDS RING RD,Woodlands Ring Primary School,0.3602104921157026,10,Blks 20/21 Marsiling Lane,2.535676746491853,0,2.033409294815771,0,Admiralty Place,0.3752956501919028,4,ADMIRALTY MRT STATION,0.3745134928952606,4,0.342326934187203,14,16.143986834491955
271 CHOA CHU KANG AVE 2,Chua Chu Kang Primary School,0.1295099881409935,6,Market Street Food Centre,3.92512884453684,0,1.2679583176632467,4,Keat Hong Shopping Centre,0.2486778296864853,6,SOUTH VIEW LRT STATION,0.3568010307828769,7,0.2411507958982533,11,14.416362064731274
616 WOODLANDS AVE 4,Woodlands Ring Primary School,0.2276428592478828,10,Blks 20/21 Marsiling Lane,2.325000957918002,0,1.8653133999225755,2,888 Plaza,0.316539000071235,5,WOODLANDS SOUTH MRT STATION,0.8114924243804377,4,0.3146840299008774,14,15.910879383402682
17 DOVER CRES,Fairfield Methodist School (Primary),0.8196734904060966,3,Blk 20 Ghim Moh Road,0.6957931279196381,5,0.5340516105566376,16,The Star Vista,0.6199695217408069,4,DOVER MRT STATION,0.6281456403884775,7,0.3461869528045685,18,7.004925269709128
167 BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.2865892880029185,8,Market Street Food Centre,0.6189977960593912,1,1.7237266558500504,2,West Mall,0.8345376132808496,5,BUKIT BATOK MRT STATION,0.8485056848336529,5,0.0676932181061719,20,12.617463435556692
409 PANDAN GDNS,Qifa Primary School,1.2567483044085048,3,Blk 448 Clementi Ave 3,2.001437212561088,0,0.181627355981063,6,Big Box,1.498834815076734,5,JURONG EAST MRT STATION,1.7140697519780637,2,0.5708089575657079,13,11.101722550309306
755 WOODLANDS AVE 4,Evergreen Primary School,0.1906760511171366,10,Blks 20/21 Marsiling Lane,1.7945054115056542,4,1.253816168300672,3,Woodlands Mart,0.5458293804586731,5,ADMIRALTY MRT STATION,1.0057251571992356,4,0.3768320665607558,14,17.149505941705144
838 WOODLANDS ST 82,Qihua Primary School,0.3223858509794047,11,Blks 20/21 Marsiling Lane,1.5751133094563108,4,1.0514108855643125,3,888 Plaza,0.6941887712718996,5,WOODLANDS MRT STATION,0.7415732667231331,4,0.1111633333994933,14,16.875565292035077
830A JURONG WEST ST 81,Pioneer Primary School,0.3897787814590689,8,Blk 505 Jurong West Street 52,2.7401485445943328,0,0.871801776044229,4,Pioneer Mall,0.5117798021138152,3,PIONEER MRT STATION,0.9175783275029472,2,0.4855974649954784,8,17.56366671306779
506B SERANGOON NTH AVE 4,Rosyth School,0.1327400132030809,8,Chomp Chomp Food Centre,1.3739937308171748,4,0.6094156608898967,25,Hougang 1,0.5380922645905786,6,KOVAN MRT STATION,1.7051115593467092,2,0.4268652722087984,15,8.774223591343182
409 CHOA CHU KANG AVE 3,Chua Chu Kang Primary School,0.3744540813423383,6,Market Street Food Centre,4.18316558324687,0,1.1474418984544077,4,Sunshine Place,0.4787213682954809,7,SOUTH VIEW LRT STATION,0.3937225031848154,7,0.0682394930777542,10,14.63878145359171
126 POTONG PASIR AVE 1,Pei Chun Public School,1.1160646347336494,10,Blk 210 Toa Payoh Lorong 8,1.2907056770301049,3,0.8781140409145562,11,NEX,1.8865137417852644,1,POTONG PASIR MRT STATION,0.5811935809714173,9,0.3358983866197017,16,4.525599452239499
2 CHAI CHEE RD,Opera Estate Primary School,0.7642532276848983,8,Blk 538 Bedok North Street 3,0.608232690566552,6,0.5792740314476625,16,Djitsun Mall,0.7646034822697898,4,BEDOK MRT STATION,0.8584857896677913,5,0.2878590937594253,20,9.144422566226854
